Sales_ID,name,year,selling_price,km_driven,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,sold,Region
6701,Toyota Etios VX,2017,625000,25538,Kentucky,Danville,Petrol,Trustmark Dealer,Manual,First Owner,16.7,1496,88.73,5,N,South
1856,Tata Indica V2 DLS TC,2008,70000,100000,Missouri,Clayton,Diesel,Individual,Manual,First Owner,16,1405,62,5,Y,Central
1857,Honda Amaze S i-VTEC,2019,690000,1303,Missouri,Clayton,Petrol,Dealer,Manual,First Owner,17,1198,86.7,5,Y,Central
1867,Maruti Wagon R VXI BS IV,2018,430000,16589,Missouri,Clayton,Petrol,Trustmark Dealer,Manual,First Owner,20.5,998,67.04,5,Y,Central
2180,Maruti Alto 800 LXI,2013,200000,50000,Missouri,Kirkwood,Petrol,Individual,Manual,First Owner,22.7,796,47.3,5,N,Central
2181,Maruti Wagon R LXI Minor,2009,125000,120000,Missouri,Kirkwood,Petrol,Individual,Manual,Fourth & Above Owner,18,1061,67,5,N,Central
2182,Mahindra Bolero 2011-2019 SLE,2014,500000,100000,Missouri,Joplin,Diesel,Individual,Manual,First Owner,15.9,2523,62.1,7,N,Central
2183,Maruti Swift VDI,2012,380000,70000,Missouri,Kansas City,Diesel,Individual,Manual,Third Owner,22,1248,74,5,N,Central
2184,Maruti Alto LXi,2008,128000,19000,Missouri,Kansas City,Petrol,Individual,Manual,First Owner,19,796,46.3,5,N,Central
2185,Honda City 1.5 S MT,2009,250000,68600,Missouri,Kirkwood,Petrol,Individual,Manual,Third Owner,17,1497,118,5,N,Central
2186,Mahindra Bolero Power Plus SLX,2017,690000,60000,Missouri,Kirkwood,Diesel,Individual,Manual,First Owner,16,1493,70,7,N,Central
2187,Mahindra Bolero 2011-2019 SLX,2014,650000,65000,Missouri,Joplin,Diesel,Individual,Manual,Second Owner,15.9,2523,62.1,7,N,Central
2188,Honda City E,2012,560000,40000,Missouri,Joplin,Petrol,Individual,Manual,Second Owner,16,1497,116.3,5,N,Central
2190,Maruti Celerio VXI,2016,400000,25000,Missouri,Kansas City,Petrol,Individual,Manual,First Owner,23,998,67.04,5,N,Central
2191,Maruti Alto K10 LXI,2012,200000,29500,Missouri,Kansas City,Petrol,Individual,Manual,First Owner,20.9,998,67.1,5,N,Central
2192,Hyundai Verna VTVT 1.6 SX,2018,950000,13887,Missouri,Kansas City,Petrol,Individual,Manual,First Owner,17,1591,121.3,5,N,Central
2193,Maruti Alto 800 VXI,2016,300000,50000,Missouri,Kirkwood,Petrol,Individual,Manual,Second Owner,22.7,796,47.3,5,N,Central
2194,Renault KWID RXL,2016,315000,30000,Missouri,Kirkwood,Petrol,Individual,Manual,Second Owner,25.1,799,53.3,5,N,Central
2195,Maruti Alto 800 LXI,2012,220000,100000,Missouri,Kirkwood,Petrol,Individual,Manual,First Owner,22.7,796,47.3,5,N,Central
2196,Chevrolet Aveo 1.4 LS,2011,130000,60000,Missouri,Kansas City,Petrol,Individual,Manual,Second Owner,14.4,1399,92.7,5,N,Central
2323,Fiat Linea 1.3 Active,2011,250000,30000,Missouri,Ferguson,Diesel,Individual,Manual,First Owner,20,1248,91.2,5,N,Central
2324,Maruti 800 Std,2006,114999,59000,Missouri,Ferguson,Petrol,Individual,Manual,Second Owner,16,796,37,4,N,Central
2325,Maruti Ertiga VXI Petrol,2018,700000,6200,Missouri,Ferguson,Petrol,Individual,Manual,First Owner,19.3,1462,103,7,N,Central
2326,Maruti Celerio X ZXI,2020,250000,120000,Missouri,Ferguson,Petrol,Individual,Manual,Second Owner,21.6,998,67,5,N,Central
2333,Maruti Alto LX,2007,135000,57000,Missouri,Ferguson,Petrol,Individual,Manual,First Owner,19,796,46.3,5,N,Central
3594,Hyundai Verna 1.6 SX,2011,450000,96000,Missouri,Columbia,Diesel,Individual,Manual,Fourth & Above Owner,22.3,1582,126.32,5,N,Central
3595,Hyundai Verna 1.6 SX,2011,450000,96000,Missouri,Columbia,Diesel,Individual,Manual,Fourth & Above Owner,22.3,1582,126.32,5,N,Central
3596,Maruti 800 EX BSII,2003,55599,36088,Missouri,Columbia,Petrol,Individual,Manual,First Owner,16,796,37,4,N,Central
3597,Hyundai i20 Sportz 1.4 CRDi,2014,420000,50000,Missouri,Columbia,Diesel,Individual,Manual,First Owner,22.5,1396,88.73,5,N,Central
3998,Honda City V MT,2010,285000,79000,Missouri,Mehlville,Petrol,Individual,Manual,First Owner,16,1497,116.3,5,N,Central
3999,Mahindra TUV 300 mHAWK100 T8,2016,625000,50000,Missouri,Mehlville,Diesel,Individual,Manual,First Owner,18.4,1493,100,7,N,Central
4006,Maruti Alto 800 LXI,2016,300000,5000,Missouri,Mehlville,Petrol,Individual,Manual,First Owner,22.7,796,47.3,5,N,Central
4015,Honda Amaze VX i-DTEC,2015,509999,75000,Missouri,Mehlville,Diesel,Individual,Manual,Second Owner,25,1498,98.6,5,N,Central
4016,Maruti Wagon R VXI BSIII,2012,221000,70000,Missouri,Mehlville,Petrol,Individual,Manual,First Owner,18,998,67.1,5,N,Central
4017,Volkswagen Vento 1.6 Highline,2014,390000,64000,Missouri,Mehlville,Petrol,Individual,Manual,Third Owner,15,1598,103.2,5,N,Central
4018,Maruti Gypsy King Soft Top MPI BSIV,2002,350000,60000,Missouri,Mehlville,Petrol,Individual,Manual,First Owner,11.9,1298,80,8,N,Central
4054,Renault Duster 110PS Diesel RxL,2012,500000,110000,Missouri,Oakville,Diesel,Individual,Manual,Second Owner,19,1461,108.45,5,N,Central
4055,Tata Indica Vista Aura Plus 1.3 Quadrajet BS IV,2010,229999,140000,Missouri,Oakville,Diesel,Individual,Manual,First Owner,18,1248,75,5,N,Central
4056,Mahindra Scorpio VLS AT 2.2 mHAWK,2009,600000,155000,Missouri,Oakville,Diesel,Individual,Automatic,Second Owner,11.7,2179,120,8,N,Central
4058,Renault Pulse RxL Optional,2017,500000,80000,Missouri,Oakville,Diesel,Individual,Manual,Second Owner,23,1461,63.1,5,N,Central
4060,Maruti Wagon R VXI Minor,2011,265000,80000,Missouri,Oakville,Petrol,Individual,Manual,First Owner,18,998,67.1,5,N,Central
4215,Tata Sumo SE,2002,96000,120000,Missouri,Ozark,Diesel,Individual,Manual,First Owner,14,2956,83.1,7,N,Central
4216,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,Missouri,Ozark,Diesel,Dealer,Automatic,First Owner,13,1999,177,5,N,Central
4226,Maruti Swift AMT VVT VXI,2019,650000,5621,Missouri,Ozark,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81.8,5,N,Central
4227,Toyota Etios VX,2017,625000,25538,Missouri,Ozark,Petrol,Trustmark Dealer,Manual,First Owner,16.7,1496,88.73,5,N,Central
4228,Maruti Swift AMT ZXI,2018,600000,69779,Missouri,Ozark,Petrol,Dealer,Automatic,First Owner,22,1197,81.8,5,N,Central
4276,Hyundai Xcent 1.1 CRDi S,2016,350000,120000,Missouri,Overland,Diesel,Individual,Manual,Second Owner,24,1120,71,5,N,Central
4277,Maruti Ignis 1.2 Zeta BSIV,2017,484999,30000,Missouri,Overland,Petrol,Individual,Manual,First Owner,20.8,1197,81.8,5,N,Central
4278,Tata Indica Vista TDI LS,2015,240000,110000,Missouri,Overland,Diesel,Individual,Manual,Second Owner,19,1405,70,5,N,Central
4287,Ford Ikon 1.3 Flair,2005,120000,90000,Missouri,Overland,Petrol,Individual,Manual,Second Owner,13,1299,70,5,N,Central
4288,Toyota Innova 2.5 G (Diesel) 7 Seater,2012,700000,246000,Missouri,Overland,Diesel,Individual,Manual,Second Owner,12.9,2494,100,7,N,Central
4458,Maruti Alto LXi,2009,155000,54000,Missouri,Raytown,Petrol,Individual,Manual,First Owner,19,796,46.3,5,N,Central
4460,Hyundai Grand i10 Sportz,2014,400000,80000,Missouri,Raytown,Petrol,Individual,Manual,Second Owner,18,1197,82,5,N,Central
4461,Datsun GO A Option Petrol,2019,500000,10000,Missouri,Saint Charles,Petrol,Individual,Manual,First Owner,19,1198,67.05,5,N,Central
4462,Hyundai Santro Sportz AMT BSIV,2018,565000,10000,Missouri,Saint Charles,Petrol,Individual,Automatic,First Owner,20,1086,68,5,N,Central
4463,Ford EcoSport 1.5 Diesel Titanium BSIV,2018,900000,40000,Missouri,Raytown,Diesel,Individual,Manual,First Owner,23,1498,98.96,5,N,Central
4464,Mahindra Bolero Power Plus SLE,2017,650000,120000,Missouri,Raytown,Diesel,Individual,Manual,First Owner,16,1493,70,7,N,Central
4465,Mahindra Bolero 2011-2019 ZLX,2013,600000,45000,Missouri,Raytown,Diesel,Individual,Manual,First Owner,15.9,2523,62.1,7,N,Central
4466,Maruti Swift Dzire VDI,2018,800000,35000,Missouri,Raytown,Diesel,Individual,Manual,First Owner,28,1248,74.02,5,N,Central
4472,Hyundai i20 1.4 Asta,2018,799000,60000,Missouri,Raytown,Diesel,Individual,Manual,Second Owner,22.5,1396,88.73,5,N,Central
4473,Maruti Wagon R VXI BS IV,2013,300000,57000,Missouri,Saint Joseph,Petrol,Individual,Manual,Second Owner,20.5,998,67.04,5,N,Central
4474,Maruti Ciaz 1.4 Alpha,2017,850000,27000,Missouri,Saint Joseph,Petrol,Individual,Manual,First Owner,20.7,1373,91.1,5,N,Central
4590,Toyota Innova Crysta 2.4 ZX MT BSIV,2017,1680000,157000,Missouri,Wentzville,Diesel,Individual,Manual,First Owner,13.6,2393,147.8,7,N,Central
4592,Maruti Ritz VDi,2012,240000,90000,Missouri,Wentzville,Diesel,Individual,Manual,Second Owner,23,1248,73.94,5,N,Central
4593,Chevrolet Captiva 2.2 LT,2013,667000,65000,Missouri,Wentzville,Diesel,Individual,Manual,First Owner,14,2231,184,7,N,Central
4594,Honda Jazz 1.5 S i DTEC,2017,670000,50000,Missouri,Wentzville,Diesel,Individual,Manual,First Owner,27,1498,98.6,5,N,Central
4944,Mahindra XUV500 W10 2WD,2015,1225000,39000,Missouri,Saint Peters,Diesel,Dealer,Manual,First Owner,16,2179,140,7,N,Central
4945,Honda WR-V i-VTEC S,2017,700000,15000,Missouri,Saint Louis,Petrol,Individual,Manual,First Owner,17,1199,88.7,5,N,Central
4946,Jeep Compass 2.0 Limited Option,2017,1650000,69123,Missouri,Saint Louis,Diesel,Dealer,Manual,First Owner,17,1956,170,5,N,Central
4947,Honda Brio V MT,2012,376000,26000,Missouri,Saint Louis,Petrol,Individual,Manual,First Owner,19,1198,86.8,5,N,Central
4948,Ford Ecosport 1.5 DV5 MT Titanium Optional,2017,875000,77524,Missouri,Saint Louis,Diesel,Dealer,Manual,First Owner,22,1498,89.84,5,N,Central
4949,Hyundai i20 Sportz 1.2,2014,459999,40523,Missouri,Saint Louis,Petrol,Dealer,Manual,Second Owner,18,1197,82.85,5,N,Central
4950,Maruti Swift VDI,2018,755000,39000,Missouri,Saint Louis,Diesel,Dealer,Manual,First Owner,28,1248,74,5,N,Central
4951,Audi A6 35 TFSI Matrix,2019,6223000,7800,Missouri,Saint Peters,Petrol,Dealer,Automatic,Test Drive Car,15.2,1798,187.74,5,N,Central
4952,Audi A6 35 TFSI Matrix,2019,5923000,11500,Missouri,Saint Louis,Petrol,Dealer,Automatic,Test Drive Car,15.2,1798,187.74,5,N,Central
4953,Audi A6 35 TFSI Matrix,2019,6523000,23600,Missouri,Saint Peters,Petrol,Dealer,Automatic,Test Drive Car,15.2,1798,187.74,5,N,Central
4954,Toyota Fortuner 3.0 Diesel,2010,1050000,220000,Missouri,Saint Peters,Diesel,Individual,Manual,Second Owner,11,2982,171,7,N,Central
4956,Mahindra XUV500 W8 4WD,2015,1050000,120000,Missouri,Lees Summit,Diesel,Individual,Manual,Second Owner,15,2179,140,7,N,Central
4958,Maruti Swift VDI BSIV,2015,600000,31000,Missouri,Maryland Heights,Diesel,Individual,Manual,Second Owner,25,1248,74,5,N,Central
4960,Maruti Swift Dzire VXI,2015,450000,80000,Missouri,Lees Summit,Petrol,Individual,Manual,First Owner,20.8,1197,83.14,5,N,Central
4961,Maruti Alto K10 2010-2014 VXI,2011,235000,60000,Missouri,Maryland Heights,Petrol,Individual,Manual,First Owner,20.9,998,67.1,5,N,Central
4962,Maruti Swift Dzire ZDI,2013,550000,240000,Missouri,Maryland Heights,Diesel,Individual,Manual,First Owner,23,1248,74,5,N,Central
4963,Skoda Rapid 1.6 MPI AT Elegance,2013,395000,35000,Missouri,Maryland Heights,Petrol,Individual,Automatic,Second Owner,14,1598,103.5,5,N,Central
4964,Tata Tigor 1.2 Revotron XT,2018,450000,35000,Missouri,Maryland Heights,Petrol,Individual,Manual,First Owner,20,1199,84,5,N,Central
5771,Maruti Zen Estilo VXI BSIV,2010,160000,200000,Missouri,Springfield,Petrol,Individual,Manual,First Owner,19,998,67.1,5,N,Central
5772,Hyundai EON Era Plus,2014,250000,80000,Missouri,Springfield,Petrol,Individual,Manual,First Owner,21,814,55.2,5,N,Central
5773,Honda Amaze E i-Dtech,2014,450000,76000,Missouri,Springfield,Diesel,Individual,Manual,First Owner,25,1498,98.6,5,N,Central
5774,Tata Indica V2 DLS,2007,85000,150000,Missouri,Springfield,Diesel,Individual,Manual,Second Owner,17,1396,53.5,5,N,Central
5775,Toyota Innova Crysta 2.4 VX MT BSIV,2018,1938000,35000,Missouri,Saint Peters,Diesel,Individual,Manual,First Owner,13.6,2393,147.8,7,N,Central
5776,Hyundai i20 2015-2017 Magna 1.2,2016,550000,40000,Missouri,University City,Petrol,Individual,Manual,First Owner,18,1197,81.83,5,N,Central
5777,Ford EcoSport 1.5 TDCi Trend Plus BSIV,2015,551000,110000,Missouri,Springfield,Diesel,Individual,Manual,First Owner,22.7,1498,98.59,5,N,Central
5778,Hyundai Xcent 1.2 VTVT E,2019,500000,60000,Missouri,Springfield,Petrol,Individual,Manual,First Owner,20.1,1197,81.86,5,N,Central
5779,Honda Amaze S i-VTEC,2018,585000,15000,Missouri,University City,Petrol,Individual,Manual,First Owner,17,1198,86.7,5,N,Central
6020,Honda Jazz Basic,2011,339000,42535,Missouri,Webster Groves,Petrol,Dealer,Manual,First Owner,16,1198,88.8,5,N,Central
6022,Maruti Swift VXI,2012,369000,56246,Missouri,Webster Groves,Petrol,Dealer,Manual,First Owner,18,1197,85.8,5,N,Central
6026,Hyundai Verna 1.6 VTVT,2013,400000,70000,Missouri,Webster Groves,Petrol,Individual,Manual,First Owner,17,1591,121.3,5,N,Central
6284,Hyundai Creta 1.6 SX Diesel,2017,975000,41000,Missouri,Independence,Diesel,Dealer,Manual,First Owner,20,1582,126.2,5,N,Central
6285,Maruti Ertiga SHVS VDI,2019,925000,50000,Missouri,Jefferson City,Diesel,Dealer,Manual,First Owner,24.5,1248,88.5,7,N,Central
6286,Maruti Ertiga ZDI,2016,725000,66000,Missouri,Jefferson City,Diesel,Dealer,Manual,First Owner,20.7,1248,88.8,7,N,Central
6287,Maruti Ertiga VDI,2013,550000,65000,Missouri,Jefferson City,Diesel,Dealer,Manual,First Owner,20.7,1248,88.76,7,N,Central
6288,Hyundai i20 Diesel Asta Option,2014,550000,76000,Missouri,Jefferson City,Diesel,Dealer,Manual,First Owner,22.5,1396,88.73,5,N,Central
6764,Maruti Swift VXI,2020,600000,5000,Missouri,Creve Coeur,Petrol,Individual,Manual,First Owner,21.2,1197,81.8,5,N,Central
6765,Maruti Alto 800 VXI,2014,229999,30000,Missouri,Creve Coeur,Petrol,Individual,Manual,Second Owner,22.7,796,47.3,5,N,Central
6766,Maruti Swift ZDi,2014,440000,70000,Missouri,Creve Coeur,Diesel,Individual,Manual,Second Owner,22,1248,74,5,N,Central
6767,Chevrolet Spark 1.0 LT,2007,90000,60000,Missouri,Creve Coeur,Petrol,Individual,Manual,Second Owner,18,995,62,5,N,Central
6772,Maruti Zen Estilo 1.1 LX BSIII,2007,120000,150000,Missouri,Creve Coeur,Petrol,Individual,Manual,Second Owner,18,1061,64,5,N,Central
6773,Ford Ikon 1.6 Nxt,2004,100000,25000,Missouri,Creve Coeur,Petrol,Individual,Manual,Third Owner,14,1597,92,5,N,Central
6775,Hyundai Xcent 1.2 CRDi E Plus,2018,450000,48000,Missouri,Creve Coeur,Diesel,Individual,Manual,First Owner,25,1186,73.97,5,N,Central
6818,Tata Nano Lx BSIV,2012,60000,90000,Missouri,University City,Petrol,Individual,Manual,First Owner,25,624,37.48,4,N,Central
6822,Honda City i DTEC V,2015,600000,128000,Missouri,University City,Diesel,Dealer,Manual,First Owner,26,1498,98.6,5,N,Central
6825,Hyundai Santro Xing GL,2011,150000,40000,Missouri,University City,Petrol,Individual,Manual,Fourth & Above Owner,0,1086,62,5,N,Central
6826,Tata Indigo Grand Petrol,2008,135000,40000,Missouri,University City,Petrol,Individual,Manual,Fourth & Above Owner,12.8,1396,99.6,5,N,Central
6829,Toyota Innova 2.5 G (Diesel) 8 Seater,2013,800000,100000,Missouri,University City,Diesel,Individual,Manual,First Owner,12.9,2494,100.6,8,N,Central
6830,Mahindra Xylo E8,2009,300000,90000,Missouri,University City,Diesel,Individual,Manual,Second Owner,14,2498,112,8,N,Central
6831,Ford Figo Diesel Titanium,2012,190000,112000,Missouri,University City,Diesel,Individual,Manual,Second Owner,20,1399,68,5,N,Central
7200,Maruti Ritz VDi ABS,2009,200000,70000,Missouri,Hazelwood,Diesel,Individual,Manual,First Owner,21,1248,73.9,5,N,Central
7201,Mahindra KUV 100 D75 K4 Plus,2018,420000,31000,Missouri,Gladstone,Diesel,Individual,Manual,First Owner,25.3,1198,77,6,N,Central
7202,Maruti Swift Dzire VDi,2009,260000,120000,Missouri,Gladstone,Diesel,Individual,Manual,Second Owner,19,1248,73.9,5,N,Central
7203,Hyundai i20 Sportz 1.2,2016,590000,40000,Missouri,Columbia,Petrol,Individual,Manual,First Owner,18,1197,81.83,5,N,Central
7204,Maruti Swift VDI BSIV,2015,545000,180000,Missouri,Florissant,Diesel,Individual,Manual,First Owner,25,1248,74,5,N,Central
7205,Maruti Wagon R LXI BS IV,2011,210000,90000,Missouri,Florissant,Petrol,Individual,Manual,Second Owner,18,998,67.1,5,N,Central
7206,Honda City 2017-2020 GXi,2008,185000,110000,Missouri,Florissant,Petrol,Individual,Manual,Second Owner,17,1497,78,5,N,Central
7207,Maruti Wagon R LXI,2006,125000,59000,Missouri,Florissant,Petrol,Individual,Manual,Second Owner,18,998,67.1,5,N,Central
7208,Hyundai EON Magna Plus,2014,280000,60000,Missouri,Florissant,Petrol,Individual,Manual,Second Owner,21,814,55.2,5,N,Central
7210,Maruti Wagon R VXI,2005,98000,70000,Missouri,Hazelwood,Petrol,Individual,Manual,Second Owner,18,998,67.1,5,N,Central
7211,Tata Indica Vista Aqua 1.4 TDI,2009,100000,190000,Missouri,Gladstone,Diesel,Individual,Manual,First Owner,17,1405,71,5,N,Central
7212,Mahindra Verito Vibe 1.5 dCi D4,2013,250000,180000,Missouri,Independence,Diesel,Individual,Manual,First Owner,20,1461,64.1,5,N,Central
7213,Toyota Fortuner 3.0 Diesel,2010,750000,150000,Missouri,Independence,Diesel,Individual,Manual,Second Owner,11,2982,171,7,N,Central
7214,Chevrolet Optra Magnum 2.0 LS,2007,160000,130000,Missouri,Independence,Diesel,Individual,Manual,Second Owner,16.5,1991,123.7,5,N,Central
7215,Hyundai Verna 1.6 CRDi EX AT,2013,509999,120000,Missouri,Gladstone,Diesel,Individual,Automatic,Second Owner,22.3,1582,126.3,5,N,Central
7216,Tata Indica V2 DL,2009,95000,80000,Missouri,Hazelwood,Diesel,Individual,Manual,Second Owner,17.8,1396,52.8,5,N,Central
7217,Hyundai Verna 1.6 SX CRDi (O),2014,525000,80000,Missouri,Gladstone,Diesel,Individual,Manual,Second Owner,22.3,1582,126.32,5,N,Central
7218,Datsun RediGO 1.0 T Option,2017,278000,20000,Missouri,Gladstone,Petrol,Individual,Manual,First Owner,22,999,67,5,N,Central
7219,Maruti 800 AC,1997,50000,60000,Missouri,Hazelwood,Petrol,Individual,Manual,Second Owner,16,796,37,4,N,Central
7220,Volkswagen Polo Diesel Highline 1.2L,2011,254999,120000,Missouri,Hazelwood,Diesel,Individual,Manual,Third Owner,22,1199,73.9,5,N,Central
7221,Maruti Swift Dzire VXI 1.2,2019,675000,10000,Missouri,Hazelwood,Petrol,Individual,Manual,First Owner,21.2,1197,81.8,5,N,Central
7222,Maruti Swift Dzire VDI,2016,600000,147000,Missouri,Independence,Diesel,Individual,Manual,Second Owner,26.5,1248,74,5,N,Central
7223,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,950000,51000,Missouri,Independence,Diesel,Individual,Manual,First Owner,25,1248,88.5,5,N,Central
7224,Honda City 2017-2020 GXi,2007,229999,60000,Missouri,Independence,Petrol,Individual,Manual,Third Owner,17,1497,78,5,N,Central
7281,Hyundai i20 Asta 1.4 CRDi,2015,585000,72000,Missouri,Saint Peters,Diesel,Dealer,Manual,First Owner,22.5,1396,88.73,5,N,Central
7495,Renault Lodgy 85PS RxZ,2015,690000,80000,Missouri,Bridgeton,Diesel,Individual,Manual,First Owner,21,1461,83.8,8,N,Central
7496,Jeep Compass 2.0 Limited,2017,1550000,120000,Missouri,Bridgeton,Diesel,Individual,Manual,First Owner,17,1956,170,5,N,Central
2095,Mahindra Xylo D2,2010,160000,255000,North Dakota,Dickinson,Diesel,Individual,Manual,Second Owner,13,2489,95,8,N,Central
2097,Maruti Alto 800 LXI,2015,270000,49900,North Dakota,Dickinson,Petrol,Individual,Manual,Second Owner,22.7,796,47.3,5,N,Central
2098,Tata Manza Aura Quadrajet BS IV,2012,310000,86000,North Dakota,Dickinson,Diesel,Individual,Manual,First Owner,21.1,1248,88.8,5,N,Central
2099,Datsun GO T BSIV,2015,225000,71850,North Dakota,Dickinson,Petrol,Individual,Manual,First Owner,20.6,1198,67,5,N,Central
2999,Maruti Swift Dzire 1.2 Vxi BSIV,2010,300000,60000,North Dakota,Bismarck,Petrol,Individual,Manual,Second Owner,17,1197,85.8,5,N,Central
3008,Hyundai i20 2015-2017 Asta Option 1.4 CRDi,2016,875000,40000,North Dakota,Bismarck,Diesel,Individual,Manual,First Owner,22.5,1396,88.73,5,N,Central
3009,Tata Indica Vista TDI LX,2011,210000,100000,North Dakota,Bismarck,Diesel,Individual,Manual,First Owner,19,1405,70,5,N,Central
3013,Hyundai i20 1.2 Asta Option,2017,700000,30000,North Dakota,Bismarck,Petrol,Individual,Manual,First Owner,18,1197,81.83,5,N,Central
3178,Hyundai Creta 1.4 CRDi S,2016,825000,39000,North Dakota,Mandan,Diesel,Dealer,Manual,First Owner,21.3,1396,88.7,5,N,Central
3185,Mahindra XUV500 W9 2WD,2018,1350000,40000,North Dakota,Mandan,Diesel,Individual,Manual,First Owner,16,2179,138,7,N,Central
3327,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009,525000,217000,North Dakota,Grand Forks,Diesel,Individual,Manual,Fourth & Above Owner,12,2494,102,8,N,Central
3328,Maruti Wagon R AX BSIV,2011,250000,65000,North Dakota,Grand Forks,Petrol,Individual,Manual,Second Owner,18,998,67.1,5,N,Central
3329,Hyundai i10 Asta,2012,300000,41000,North Dakota,Minot,Petrol,Individual,Manual,Second Owner,20.3,1197,78.9,5,N,Central
3330,Maruti Swift ZXI ABS,2005,130000,120000,North Dakota,Bismarck,Petrol,Individual,Manual,Second Owner,16,1298,88.2,5,N,Central
3331,Maruti Alto K10 LXI,2011,199000,70000,North Dakota,Fargo,Petrol,Individual,Manual,Third Owner,20.9,998,67.1,5,N,Central
3332,Renault Duster 85PS Diesel RxL Optional,2012,545000,90000,North Dakota,Fargo,Diesel,Individual,Manual,Second Owner,20.4,1461,83.8,5,N,Central
3333,Maruti Ertiga ZDI,2014,570000,80000,North Dakota,Fargo,Diesel,Individual,Manual,Second Owner,20.7,1248,88.8,7,N,Central
3334,Honda City 2017-2020 VTEC,2006,150000,120000,North Dakota,Fargo,Petrol,Individual,Manual,Second Owner,16,1497,100,5,N,Central
3335,Maruti Alto STD,2009,114999,100000,North Dakota,Bismarck,Petrol,Individual,Manual,First Owner,19,796,46.3,5,N,Central
3336,Tata Tigor 1.2 Revotron XT,2018,450000,35000,North Dakota,Fargo,Petrol,Individual,Manual,First Owner,20,1199,84,5,N,Central
3337,Renault Triber RXT BSIV,2019,600000,5000,North Dakota,Fargo,Petrol,Individual,Manual,First Owner,20,999,72,7,N,Central
3338,Maruti Vitara Brezza VDi Option,2016,610000,110000,North Dakota,Grand Forks,Diesel,Individual,Manual,First Owner,24,1248,88.5,5,N,Central
3339,Hyundai i20 1.2 Asta Option,2017,690000,20000,North Dakota,Minot,Petrol,Individual,Manual,First Owner,18,1197,81.83,5,N,Central
3340,Tata Nexon 1.2 Revotron XZ Plus,2018,790000,15000,North Dakota,Minot,Petrol,Individual,Manual,First Owner,17,1198,108.5,5,N,Central
3341,Maruti Alto K10 2010-2014 VXI,2014,254999,40000,North Dakota,Minot,Petrol,Individual,Manual,Second Owner,20.9,998,67.1,5,N,Central
3342,Honda Jazz 1.2 V i VTEC,2016,500000,41000,North Dakota,Fargo,Petrol,Individual,Manual,First Owner,18,1199,88.7,5,N,Central
3343,Mahindra Bolero SLX,2011,340000,100000,North Dakota,Minot,Diesel,Individual,Manual,Second Owner,13,2523,63,7,N,Central
3344,Mahindra Bolero SLX,2007,245000,110000,North Dakota,Minot,Diesel,Individual,Manual,Third Owner,13,2523,63,7,N,Central
5844,Volkswagen Polo GT TSI BSIV,2014,574000,28080,North Dakota,Mandan,Petrol,Dealer,Automatic,First Owner,0,1197,103.25,5,N,Central
5845,Hyundai i20 Magna 1.2,2014,484999,28800,North Dakota,Mandan,Petrol,Dealer,Manual,First Owner,18,1197,81.83,5,N,Central
5846,Renault KWID RXT,2018,360000,21900,North Dakota,Mandan,Petrol,Dealer,Manual,First Owner,20.7,799,53.26,5,N,Central
5847,Volkswagen Polo GT TSI BSIV,2014,575000,28100,North Dakota,Mandan,Petrol,Dealer,Automatic,First Owner,0,1197,103.25,5,N,Central
5848,Honda City i DTEC S,2014,550000,110000,North Dakota,Mandan,Diesel,Individual,Manual,Second Owner,26,1498,98.6,5,N,Central
2525,Hyundai Grand i10 Sportz,2015,411000,25000,Rhode Island,Westerly,Petrol,Individual,Manual,First Owner,18,1197,82,5,N,East
2531,Maruti Eeco 7 Seater Standard BSIV,2018,358000,44000,Rhode Island,Middletown,Petrol,Individual,Manual,First Owner,15.3,1196,73,7,N,East
2809,Chevrolet Beat LT,2011,120000,60000,Rhode Island,Providence,Petrol,Individual,Manual,First Owner,18,1199,79.4,5,N,East
2817,Maruti Swift Dzire VDI,2017,635000,40000,Rhode Island,Central Falls,Diesel,Individual,Manual,First Owner,26.5,1248,74,5,N,East
2961,Mahindra Quanto C6,2013,300000,40000,Rhode Island,Woonsocket,Diesel,Individual,Manual,First Owner,17.2,1493,100,7,N,East
3258,Maruti Alto LXi,2010,160000,36659,Rhode Island,Cranston,Petrol,Individual,Manual,First Owner,19,796,46.3,5,N,East
3265,Ford Figo Diesel EXI,2012,220000,100000,Rhode Island,Warwick,Diesel,Individual,Manual,Second Owner,20,1399,68,5,N,East
3267,Hyundai i20 1.4 Sportz,2018,780000,35000,Rhode Island,Coventry,Diesel,Individual,Manual,First Owner,22.5,1396,88.73,5,N,East
3299,Mahindra XUV500 W7 BSIV,2018,1100000,50000,Rhode Island,Barrington,Diesel,Individual,Manual,First Owner,15,2179,152.87,7,N,East
3610,Hyundai Verna 1.6 SX CRDi (O),2011,375000,35000,Rhode Island,Cranston,Diesel,Individual,Manual,Second Owner,22.3,1582,126.32,5,N,East
4122,Maruti Alto LXi,2007,100000,90000,Rhode Island,Smithfield,Petrol,Individual,Manual,Second Owner,19,796,46.3,5,N,East
